country,year,R,isolates,source,AMR,IncomeGroup
79,2018,0.55,557,GLASS,3GCREC,High-income
79,2018,0.39,827,GLASS,CRKP,High-income
79,2018,0.7,817,GLASS,3GCRKP,High-income
79,2019,0.82,303,GLASS,CRAB,High-income
79,2019,0.03,537,GLASS,CREC,High-income
79,2019,0.58,563,GLASS,3GCREC,High-income
79,2019,0.46,857,GLASS,CRKP,High-income
79,2019,0.72,843,GLASS,3GCRKP,High-income
79,2020,0.88,476,GLASS,CRAB,High-income
79,2020,0.03,465,GLASS,CREC,High-income
79,2020,0.56,466,GLASS,3GCREC,High-income
79,2020,0.5,777,GLASS,CRKP,High-income
79,2020,0.77,778,GLASS,3GCRKP,High-income
80,2013,0.93,392,CAESAR,CRAB,Low-income
80,2013,0.03,199,CAESAR,CREC,Low-income
80,2013,0.33,195,CAESAR,3GCREC,Low-income
80,2013,0.38,306,CAESAR,CRKP,Low-income
80,2013,0.88,304,CAESAR,3GCRKP,Low-income
80,2013,0.48,109,CAESAR,CRPA,Low-income
80,2014,0.93,343,CAESAR,CRAB,Low-income
80,2014,0.01,244,CAESAR,CREC,Low-income
80,2014,0.36,245,CAESAR,3GCREC,Low-income
80,2014,0.37,325,CAESAR,CRKP,Low-income
80,2014,0.89,324,CAESAR,3GCRKP,Low-income
80,2014,0.47,95,CAESAR,CRPA,Low-income
80,2015,0.95,457,CAESAR,CRAB,Low-income
80,2015,0.01,272,CAESAR,CREC,Low-income
80,2015,0.31,272,CAESAR,3GCREC,Low-income
80,2015,0.44,365,CAESAR,CRKP,Low-income
80,2015,0.91,364,CAESAR,3GCRKP,Low-income
80,2015,0.56,148,CAESAR,CRPA,Low-income
80,2016,0.97,417,CAESAR,CRAB,Low-income
80,2016,0.02,325,CAESAR,CREC,Low-income
80,2016,0.35,323,CAESAR,3GCREC,Low-income
80,2016,0.4,443,CAESAR,CRKP,Low-income
80,2016,0.9,435,CAESAR,3GCRKP,Low-income
80,2016,0.47,148,CAESAR,CRPA,Low-income
80,2017,0.96,429,CAESAR,CRAB,Low-income
80,2017,0.01,399,Others,CREC,Low-income
80,2017,0.3,395,Others,3GCREC,Low-income
80,2017,0.39,416,CAESAR,CRKP,Low-income
80,2017,0.85,406,Others,3GCRKP,Low-income
80,2017,0.52,133,CAESAR,CRPA,Low-income
80,2018,0.96,516,CAESAR,CRAB,Low-income
80,2018,0.01,437,CAESAR,CREC,Low-income
80,2018,0.28,431,CAESAR,3GCREC,Low-income
80,2018,0.41,511,CAESAR,CRKP,Low-income
80,2018,0.86,478,CAESAR,3GCRKP,Low-income
80,2018,0.58,177,CAESAR,CRPA,Low-income
80,2019,0.96,532,CAESAR,CRAB,Low-income
80,2019,0.01,502,CAESAR,CREC,Low-income
80,2019,0.25,497,CAESAR,3GCREC,Low-income
80,2019,0.46,512,CAESAR,CRKP,Low-income
80,2019,0.88,479,CAESAR,3GCRKP,Low-income
80,2019,0.58,195,CAESAR,CRPA,Low-income
81,2019,0.01,487,GLASS,CREC,High-income
81,2019,0.28,488,GLASS,3GCREC,High-income
81,2019,0.02,250,GLASS,CRKP,High-income
81,2019,0.26,251,GLASS,3GCRKP,High-income
81,2020,0,505,GLASS,CREC,High-income
81,2020,0.3,504,GLASS,3GCREC,High-income
81,2020,0.01,282,GLASS,CRKP,High-income
81,2020,0.21,282,GLASS,3GCRKP,High-income
82,2001,0.066666667,45,EARS-Net,3GCREC,Low-income
82,2002,0.006756757,148,EARS-Net,CREC,Low-income
82,2002,0.018691589,214,EARS-Net,3GCREC,Low-income
82,2003,0,154,EARS-Net,CREC,Low-income
82,2003,0.0041841,239,EARS-Net,3GCREC,Low-income
82,2004,0,180,EARS-Net,CREC,Low-income
82,2004,0.071428571,280,EARS-Net,3GCREC,Low-income
82,2005,0,97,EARS-Net,CREC,Low-income
82,2005,0.082474227,97,EARS-Net,3GCREC,Low-income
82,2011,0,705,EARS-Net,CREC,High-income
82,2011,0.309459459,740,EARS-Net,3GCREC,High-income
82,2011,0.006912442,434,EARS-Net,CRKP,High-income
82,2011,0.682403433,466,EARS-Net,3GCRKP,High-income
82,2011,0.305220884,249,EARS-Net,CRPA,High-income
82,2012,0.010622155,659,EARS-Net,CREC,High-income
82,2012,0.307359307,693,EARS-Net,3GCREC,High-income
82,2012,0.063444109,331,EARS-Net,CRKP,High-income
82,2012,0.626984127,378,EARS-Net,3GCRKP,High-income
82,2012,0.407821229,179,EARS-Net,CRPA,High-income
82,2013,0.457746479,142,EARS-Net,CRAB,High-income
82,2013,0,588,EARS-Net,CREC,High-income
82,2013,0.29739777,807,EARS-Net,3GCREC,High-income
82,2013,0.005847953,342,EARS-Net,CRKP,High-income
82,2013,0.663934426,488,EARS-Net,3GCRKP,High-income
82,2013,0.588785047,214,EARS-Net,CRPA,High-income
82,2014,0.329192547,161,EARS-Net,CRAB,High-income
82,2014,0,820,EARS-Net,CREC,High-income
82,2014,0.318335208,889,EARS-Net,3GCREC,High-income
82,2014,0.026315789,456,EARS-Net,CRKP,High-income
82,2014,0.693711968,493,EARS-Net,3GCRKP,High-income
82,2014,0.384,250,EARS-Net,CRPA,High-income
82,2015,0.281690141,142,EARS-Net,CRAB,High-income
82,2015,0,830,EARS-Net,CREC,High-income
82,2015,0.300111982,893,EARS-Net,3GCREC,High-income
82,2015,0.009174312,436,EARS-Net,CRKP,High-income
82,2015,0.671641791,469,EARS-Net,3GCRKP,High-income
82,2015,0.519083969,262,EARS-Net,CRPA,High-income
82,2016,0.28440367,109,EARS-Net,CRAB,High-income
82,2016,0,751,EARS-Net,CREC,High-income
82,2016,0.297330097,824,EARS-Net,3GCREC,High-income
82,2016,0.025287356,435,EARS-Net,CRKP,High-income
82,2016,0.612903226,465,EARS-Net,3GCRKP,High-income
82,2016,0.423076923,182,EARS-Net,CRPA,High-income
82,2017,0.316666667,120,EARS-Net,CRAB,High-income
82,2017,0,844,EARS-Net,CREC,High-income
82,2017,0.309195402,870,EARS-Net,3GCREC,High-income
82,2017,0.044444444,450,EARS-Net,CRKP,High-income
82,2017,0.631808279,459,EARS-Net,3GCRKP,High-income
82,2017,0.47029703,202,EARS-Net,CRPA,High-income
82,2018,0.439716312,141,EARS-Net,CRAB,High-income
82,2018,0,924,EARS-Net,CREC,High-income
82,2018,0.301130524,973,EARS-Net,3GCREC,High-income
82,2018,0.034836066,488,EARS-Net,CRKP,High-income
82,2018,0.559356137,497,EARS-Net,3GCRKP,High-income
82,2018,0.439516129,248,EARS-Net,CRPA,High-income
82,2019,0.552083333,96,EARS-Net,CRAB,High-income
82,2019,0.001273885,785,EARS-Net,CREC,High-income
82,2019,0.230496454,846,EARS-Net,3GCREC,High-income
82,2019,0.045584046,351,EARS-Net,CRKP,High-income
82,2019,0.57493188,367,EARS-Net,3GCRKP,High-income
82,2019,0.390862944,197,EARS-Net,CRPA,High-income
82,2020,0.307692308,91,EARS-Net,CRAB,High-income
82,2020,0.00141844,705,EARS-Net,CREC,High-income
82,2020,0.270976616,727,EARS-Net,3GCREC,High-income
82,2020,0.081632653,392,EARS-Net,CRKP,High-income
82,2020,0.543859649,399,EARS-Net,3GCRKP,High-income
82,2020,0.489177489,231,EARS-Net,CRPA,High-income
82,2021,0.611940299,134,EARS-Net,CRAB,High-income
82,2021,0,625,EARS-Net,CREC,High-income
82,2021,0.231124807,649,EARS-Net,3GCREC,High-income
82,2021,0.116504854,515,EARS-Net,CRKP,High-income
82,2021,0.68440367,545,EARS-Net,3GCRKP,High-income
82,2021,0.441860465,258,EARS-Net,CRPA,High-income
82,2022,0.613333333,150,EARS-Net,CRAB,High-income
82,2022,0,738,EARS-Net,CREC,High-income
82,2022,0.236979167,768,EARS-Net,3GCREC,High-income
82,2022,0.150395778,379,EARS-Net,CRKP,High-income
82,2022,0.561403509,399,EARS-Net,3GCRKP,High-income
82,2022,0.30733945,218,EARS-Net,CRPA,High-income
83,2001,0.002512563,398,EARS-Net,3GCREC,High-income
83,2002,0,128,EARS-Net,CREC,High-income
83,2002,0.012224939,409,EARS-Net,3GCREC,High-income
83,2003,0,196,EARS-Net,CREC,High-income
83,2003,0.007481297,401,EARS-Net,3GCREC,High-income
83,2004,0,347,EARS-Net,CREC,High-income
83,2004,0.013961606,573,EARS-Net,3GCREC,High-income
83,2005,0,378,EARS-Net,CREC,High-income
83,2005,0.01674277,657,EARS-Net,3GCREC,High-income
83,2005,0,44,EARS-Net,CRKP,High-income
83,2005,0.192307692,78,EARS-Net,3GCRKP,High-income
83,2005,0.131578947,38,EARS-Net,CRPA,High-income
83,2006,0,486,EARS-Net,CREC,High-income
83,2006,0.016736402,717,EARS-Net,3GCREC,High-income
83,2006,0,117,EARS-Net,CRKP,High-income
83,2006,0.24137931,145,EARS-Net,3GCRKP,High-income
83,2006,0.055555556,72,EARS-Net,CRPA,High-income
83,2007,0,640,EARS-Net,CREC,High-income
83,2007,0.042303173,851,EARS-Net,3GCREC,High-income
83,2007,0,145,EARS-Net,CRKP,High-income
83,2007,0.276470588,170,EARS-Net,3GCRKP,High-income
83,2007,0.193181818,88,EARS-Net,CRPA,High-income
83,2008,0,844,EARS-Net,CREC,High-income
83,2008,0.042334096,874,EARS-Net,3GCREC,High-income
83,2008,0,157,EARS-Net,CRKP,High-income
83,2008,0.261146497,157,EARS-Net,3GCRKP,High-income
83,2008,0.157894737,95,EARS-Net,CRPA,High-income
83,2009,0,891,EARS-Net,CREC,High-income
83,2009,0.045912654,893,EARS-Net,3GCREC,High-income
83,2009,0.005291005,189,EARS-Net,CRKP,High-income
83,2009,0.312169312,189,EARS-Net,3GCRKP,High-income
83,2009,0.14953271,107,EARS-Net,CRPA,High-income
83,2010,0,922,EARS-Net,CREC,High-income
83,2010,0.066176471,952,EARS-Net,3GCREC,High-income
83,2010,0.005128205,195,EARS-Net,CRKP,High-income
83,2010,0.224489796,196,EARS-Net,3GCRKP,High-income
83,2010,0.191011236,89,EARS-Net,CRPA,High-income
83,2011,0,1002,EARS-Net,CREC,High-income
83,2011,0.087824351,1002,EARS-Net,3GCREC,High-income
83,2011,0,232,EARS-Net,CRKP,High-income
83,2011,0.301724138,232,EARS-Net,3GCRKP,High-income
83,2011,0.237288136,118,EARS-Net,CRPA,High-income
83,2012,0,1168,EARS-Net,CREC,High-income
83,2012,0.095034247,1168,EARS-Net,3GCREC,High-income
83,2012,0.003937008,254,EARS-Net,CRKP,High-income
83,2012,0.283464567,254,EARS-Net,3GCRKP,High-income
83,2012,0.21641791,134,EARS-Net,CRPA,High-income
83,2013,0.000816993,1224,EARS-Net,CREC,High-income
83,2013,0.087418301,1224,EARS-Net,3GCREC,High-income
83,2013,0.004081633,245,EARS-Net,CRKP,High-income
83,2013,0.289795918,245,EARS-Net,3GCRKP,High-income
83,2013,0.255639098,133,EARS-Net,CRPA,High-income
83,2014,0.264705882,34,EARS-Net,CRAB,High-income
83,2014,0,1216,EARS-Net,CREC,High-income
83,2014,0.127467105,1216,EARS-Net,3GCREC,High-income
83,2014,0.008583691,233,EARS-Net,CRKP,High-income
83,2014,0.266094421,233,EARS-Net,3GCRKP,High-income
83,2014,0.3125,112,EARS-Net,CRPA,High-income
83,2015,0.387096774,31,EARS-Net,CRAB,High-income
83,2015,0,1326,EARS-Net,CREC,High-income
83,2015,0.136500754,1326,EARS-Net,3GCREC,High-income
83,2015,0.012658228,237,EARS-Net,CRKP,High-income
83,2015,0.227848101,237,EARS-Net,3GCRKP,High-income
83,2015,0.156028369,141,EARS-Net,CRPA,High-income
83,2016,0.433333333,60,EARS-Net,CRAB,High-income
83,2016,0,1420,EARS-Net,CREC,High-income
83,2016,0.125352113,1420,EARS-Net,3GCREC,High-income
83,2016,0,267,EARS-Net,CRKP,High-income
83,2016,0.228464419,267,EARS-Net,3GCRKP,High-income
83,2016,0.195804196,143,EARS-Net,CRPA,High-income
83,2017,0.416666667,36,EARS-Net,CRAB,High-income
83,2017,0,1435,EARS-Net,CREC,High-income
83,2017,0.124738676,1435,EARS-Net,3GCREC,High-income
83,2017,0,312,EARS-Net,CRKP,High-income
83,2017,0.237179487,312,EARS-Net,3GCRKP,High-income
83,2017,0.173913043,138,EARS-Net,CRPA,High-income
83,2018,0.179487179,39,EARS-Net,CRAB,High-income
83,2018,0,1668,EARS-Net,CREC,High-income
83,2018,0.113309353,1668,EARS-Net,3GCREC,High-income
83,2018,0.006920415,289,EARS-Net,CRKP,High-income
83,2018,0.148788927,289,EARS-Net,3GCRKP,High-income
83,2018,0.149425287,174,EARS-Net,CRPA,High-income
83,2019,0.225,40,EARS-Net,CRAB,High-income
83,2019,0,1610,EARS-Net,CREC,High-income
83,2019,0.098136646,1610,EARS-Net,3GCREC,High-income
83,2019,0.00330033,303,EARS-Net,CRKP,High-income
83,2019,0.165016502,303,EARS-Net,3GCRKP,High-income
83,2019,0.2,175,EARS-Net,CRPA,High-income
83,2020,0.194444444,36,EARS-Net,CRAB,High-income
83,2020,0,1617,EARS-Net,CREC,High-income
83,2020,0.105751391,1617,EARS-Net,3GCREC,High-income
83,2020,0,291,EARS-Net,CRKP,High-income
83,2020,0.158075601,291,EARS-Net,3GCRKP,High-income
83,2020,0.134408602,186,EARS-Net,CRPA,High-income
83,2021,0.669354839,124,EARS-Net,CRAB,High-income
83,2021,0,1681,EARS-Net,CREC,High-income
83,2021,0.092801904,1681,EARS-Net,3GCREC,High-income
83,2021,0.008547009,351,EARS-Net,CRKP,High-income
83,2021,0.216524217,351,EARS-Net,3GCRKP,High-income
83,2021,0.13229572,257,EARS-Net,CRPA,High-income
83,2022,0.433333333,60,EARS-Net,CRAB,High-income
83,2022,0,1660,EARS-Net,CREC,High-income
83,2022,0.093373494,1660,EARS-Net,3GCREC,High-income
83,2022,0.018817204,372,EARS-Net,CRKP,High-income
83,2022,0.206989247,372,EARS-Net,3GCRKP,High-income
83,2022,0.145454545,220,EARS-Net,CRPA,High-income
84,2011,0.58,463,Others,CRAB,Low-income
84,2011,0,1726,Others,CREC,Low-income
84,2011,0.16,1726,Others,3GCREC,Low-income
84,2011,0.03,1584,Others,CRKP,Low-income
84,2011,0.6,1584,Others,3GCRKP,Low-income
84,2011,0.43,752,Others,CRPA,Low-income
84,2012,0.77,1683,Others,CRAB,Low-income
84,2012,0,3380,Others,CREC,Low-income
84,2012,0.19,3407,Others,3GCREC,Low-income
84,2012,0.03,3755,Others,CRKP,Low-income
84,2012,0.66,3746,Others,3GCRKP,Low-income
84,2012,0.42,1265,Others,CRPA,Low-income
84,2013,0.75,1937,Others,CRAB,Low-income
84,2013,0,3818,Others,CREC,Low-income
84,2013,0.18,3766,Others,3GCREC,Low-income
84,2013,0.02,4129,Others,CRKP,Low-income
84,2013,0.66,3997,Others,3GCRKP,Low-income
84,2013,0.44,1292,Others,CRPA,Low-income
84,2014,0.74,1443,Others,CRAB,Low-income
84,2014,0,4159,Others,CREC,Low-income
84,2014,0.19,4129,Others,3GCREC,Low-income
84,2014,0.04,4030,Others,CRKP,Low-income
84,2014,0.62,3924,Others,3GCRKP,Low-income
84,2014,0.43,1385,Others,CRPA,Low-income
84,2015,0.71,2432,Others,CRAB,Low-income
84,2015,0,6387,Others,CREC,Low-income
84,2015,0.21,5633,Others,3GCREC,Low-income
84,2015,0.06,7034,Others,CRKP,Low-income
84,2015,0.67,6232,Others,3GCRKP,Low-income
84,2015,0.32,2099,Others,CRPA,Low-income
84,2016,0.73,2904,Others,CRAB,Low-income
84,2016,0,6489,Others,CREC,Low-income
84,2016,0.23,6523,Others,3GCREC,Low-income
84,2016,0.07,7499,Others,CRKP,Low-income
84,2016,0.65,7634,Others,3GCRKP,Low-income
84,2016,0.3,2012,Others,CRPA,Low-income
84,2018,0.79,2980,GLASS,CRAB,Low-income
84,2018,0.01,3600,GLASS,CREC,Low-income
84,2018,0.3,3583,GLASS,3GCREC,Low-income
84,2018,0.11,5371,GLASS,CRKP,Low-income
84,2018,0.75,5476,GLASS,3GCRKP,Low-income
84,2019,0.8,2330,GLASS,CRAB,Low-income
84,2019,0.01,3978,GLASS,CREC,Low-income
84,2019,0.31,3979,GLASS,3GCREC,Low-income
84,2019,0.18,5737,GLASS,CRKP,Low-income
84,2019,0.73,5802,GLASS,3GCRKP,Low-income
84,2020,0.74,4502,GLASS,CRAB,Low-income
84,2020,0,4272,GLASS,CREC,Low-income
84,2020,0.28,4354,GLASS,3GCREC,Low-income
84,2020,0.12,7209,GLASS,CRKP,Low-income
84,2020,0.73,7299,GLASS,3GCRKP,Low-income
85,2001,0.000948767,1054,EARS-Net,CREC,High-income
85,2001,0.006189821,1454,EARS-Net,3GCREC,High-income
85,2002,0,1460,EARS-Net,CREC,High-income
85,2002,0.015757576,2475,EARS-Net,3GCREC,High-income
85,2003,0,1995,EARS-Net,CREC,High-income
85,2003,0.042264151,2650,EARS-Net,3GCREC,High-income
85,2004,0,3055,EARS-Net,CREC,High-income
85,2004,0.065317919,3460,EARS-Net,3GCREC,High-income
85,2005,0.00036245,2759,EARS-Net,CREC,High-income
85,2005,0.077410744,2997,EARS-Net,3GCREC,High-income
85,2005,0,54,EARS-Net,CRKP,High-income
85,2005,0.071428571,56,EARS-Net,3GCRKP,High-income
85,2005,0.171428571,70,EARS-Net,CRPA,High-income
85,2006,0.000322997,3096,EARS-Net,CREC,High-income
85,2006,0.07138608,3362,EARS-Net,3GCREC,High-income
85,2006,0,468,EARS-Net,CRKP,High-income
85,2006,0.09430605,562,EARS-Net,3GCRKP,High-income
85,2006,0.115681234,389,EARS-Net,CRPA,High-income
85,2007,0,3267,EARS-Net,CREC,High-income
85,2007,0.074488404,3665,EARS-Net,3GCREC,High-income
85,2007,0,570,EARS-Net,CRKP,High-income
85,2007,0.096247961,613,EARS-Net,3GCRKP,High-income
85,2007,0.151927438,441,EARS-Net,CRPA,High-income
85,2008,0,3334,EARS-Net,CREC,High-income
85,2008,0.090182019,3626,EARS-Net,3GCREC,High-income
85,2008,0,586,EARS-Net,CRKP,High-income
85,2008,0.118935837,639,EARS-Net,3GCRKP,High-income
85,2008,0.131627057,547,EARS-Net,CRPA,High-income
85,2009,0,3542,EARS-Net,CREC,High-income
85,2009,0.113059409,3821,EARS-Net,3GCREC,High-income
85,2009,0.00173913,575,EARS-Net,CRKP,High-income
85,2009,0.111464968,628,EARS-Net,3GCRKP,High-income
85,2009,0.161111111,540,EARS-Net,CRPA,High-income
85,2010,0.000175562,5696,EARS-Net,CREC,High-income
85,2010,0.12113764,5696,EARS-Net,3GCREC,High-income
85,2010,0,1161,EARS-Net,CRKP,High-income
85,2010,0.102497847,1161,EARS-Net,3GCRKP,High-income
85,2010,0.177570093,749,EARS-Net,CRPA,High-income
85,2011,0.000178795,5593,EARS-Net,CREC,High-income
85,2011,0.119821429,5600,EARS-Net,3GCREC,High-income
85,2011,0.003496503,1144,EARS-Net,CRKP,High-income
85,2011,0.133624454,1145,EARS-Net,3GCRKP,High-income
85,2011,0.163289631,839,EARS-Net,CRPA,High-income
85,2012,0.000529101,5670,EARS-Net,CREC,High-income
85,2012,0.135049365,5672,EARS-Net,3GCREC,High-income
85,2012,0.0078125,1152,EARS-Net,CRKP,High-income
85,2012,0.167389419,1153,EARS-Net,3GCRKP,High-income
85,2012,0.164126612,853,EARS-Net,CRPA,High-income
85,2013,0.757894737,95,EARS-Net,CRAB,High-income
85,2013,0.007431177,5921,EARS-Net,CREC,High-income
85,2013,0.133007417,5932,EARS-Net,3GCREC,High-income
85,2013,0.016116035,1241,EARS-Net,CRKP,High-income
85,2013,0.198227236,1241,EARS-Net,3GCRKP,High-income
85,2013,0.175757576,825,EARS-Net,CRPA,High-income
85,2014,0.653846154,78,EARS-Net,CRAB,High-income
85,2014,0.00051573,5817,EARS-Net,CREC,High-income
85,2014,0.123346504,5821,EARS-Net,3GCREC,High-income
85,2014,0.022906793,1266,EARS-Net,CRKP,High-income
85,2014,0.180237154,1265,EARS-Net,3GCRKP,High-income
85,2014,0.184633028,872,EARS-Net,CRPA,High-income
85,2015,0.536842105,95,EARS-Net,CRAB,High-income
85,2015,0.000156274,6399,EARS-Net,CREC,High-income
85,2015,0.11621033,6428,EARS-Net,3GCREC,High-income
85,2015,0.021577883,1483,EARS-Net,CRKP,High-income
85,2015,0.203219316,1491,EARS-Net,3GCRKP,High-income
85,2015,0.22706422,872,EARS-Net,CRPA,High-income
85,2016,0.622641509,106,EARS-Net,CRAB,High-income
85,2016,0.000588755,6794,EARS-Net,CREC,High-income
85,2016,0.149705882,6800,EARS-Net,3GCREC,High-income
85,2016,0.020870602,1677,EARS-Net,CRKP,High-income
85,2016,0.223613596,1677,EARS-Net,3GCRKP,High-income
85,2016,0.213776722,842,EARS-Net,CRPA,High-income
85,2017,0.663043478,92,EARS-Net,CRAB,High-income
85,2017,0.000165948,6026,EARS-Net,CREC,High-income
85,2017,0.12809026,6027,EARS-Net,3GCREC,High-income
85,2017,0.02781457,1510,EARS-Net,CRKP,High-income
85,2017,0.212822208,1513,EARS-Net,3GCRKP,High-income
85,2017,0.183507549,861,EARS-Net,CRPA,High-income
85,2018,0.543209877,81,EARS-Net,CRAB,High-income
85,2018,0.000378597,7924,EARS-Net,CREC,High-income
85,2018,0.137574151,7923,EARS-Net,3GCREC,High-income
85,2018,0.038095238,1995,EARS-Net,CRKP,High-income
85,2018,0.254764293,1994,EARS-Net,3GCRKP,High-income
85,2018,0.185714286,1120,EARS-Net,CRPA,High-income
85,2019,0.56626506,83,EARS-Net,CRAB,High-income
85,2019,0.019410496,8346,EARS-Net,CREC,High-income
85,2019,0.141162373,8345,EARS-Net,3GCREC,High-income
85,2019,0.047956631,2398,EARS-Net,CRKP,High-income
85,2019,0.252504174,2396,EARS-Net,3GCRKP,High-income
85,2019,0.21770551,1107,EARS-Net,CRPA,High-income
85,2020,0.608695652,92,EARS-Net,CRAB,High-income
85,2020,0.003695209,7848,EARS-Net,CREC,High-income
85,2020,0.140754132,7744,EARS-Net,3GCREC,High-income
85,2020,0.046678636,2228,EARS-Net,CRKP,High-income
85,2020,0.266361556,2185,EARS-Net,3GCRKP,High-income
85,2020,0.168026101,1226,EARS-Net,CRPA,High-income
85,2021,0.569892473,93,EARS-Net,CRAB,High-income
85,2021,0.001445319,6227,EARS-Net,CREC,High-income
85,2021,0.131582492,7425,EARS-Net,3GCREC,High-income
85,2021,0.057390363,1847,EARS-Net,CRKP,High-income
85,2021,0.275505407,2127,EARS-Net,3GCRKP,High-income
85,2021,0.170212766,1175,EARS-Net,CRPA,High-income
85,2022,0.358695652,92,EARS-Net,CRAB,High-income
85,2022,0.005554984,9721,EARS-Net,CREC,High-income
85,2022,0.148098801,9757,EARS-Net,3GCREC,High-income
85,2022,0.052168022,2952,EARS-Net,CRKP,High-income
85,2022,0.266061218,2973,EARS-Net,3GCRKP,High-income
85,2022,0.225212465,1412,EARS-Net,CRPA,High-income
86,2009,0.44,45,Others,CRAB,Upper-middle-income
86,2009,0,104,Others,CREC,Upper-middle-income
86,2009,0.18,61,Others,3GCREC,Upper-middle-income
86,2009,0,90,Others,CRKP,Upper-middle-income
86,2009,0.47,32,Others,3GCRKP,Upper-middle-income
86,2019,0.7,297,GLASS,CRAB,Upper-middle-income
86,2019,0.12,253,GLASS,CREC,Upper-middle-income
86,2019,0.64,273,GLASS,3GCREC,Upper-middle-income
86,2019,0.42,307,GLASS,CRKP,Upper-middle-income
86,2019,0.7,186,GLASS,3GCRKP,Upper-middle-income
86,2020,0.55,49,GLASS,CRAB,Upper-middle-income
86,2020,0.07,222,GLASS,CREC,Upper-middle-income
86,2020,0.62,260,GLASS,3GCREC,Upper-middle-income
86,2020,0.39,230,GLASS,CRKP,Upper-middle-income
86,2020,0.67,231,GLASS,3GCRKP,Upper-middle-income
87,2018,0.03,37,GLASS,CREC,Upper-middle-income
87,2018,0.64,44,GLASS,3GCREC,Upper-middle-income
87,2018,0.07,86,GLASS,CRKP,Upper-middle-income
87,2018,0.81,105,GLASS,3GCRKP,Upper-middle-income
88,2001,0.003425961,2627,EARS-Net,3GCREC,High-income
88,2002,0.003265839,3062,EARS-Net,3GCREC,High-income
88,2003,0.004241139,3301,EARS-Net,3GCREC,High-income
88,2004,0.007292616,3291,EARS-Net,3GCREC,High-income
88,2005,0,46,EARS-Net,CREC,High-income
88,2005,0.0128125,3200,EARS-Net,3GCREC,High-income
88,2005,0.014184397,282,EARS-Net,3GCRKP,High-income
88,2005,0.175438596,57,EARS-Net,CRPA,High-income
88,2006,0.015258548,3539,EARS-Net,3GCREC,High-income
88,2006,0.014492754,621,EARS-Net,3GCRKP,High-income
88,2006,0.046808511,235,EARS-Net,CRPA,High-income
88,2007,0,3099,EARS-Net,CREC,High-income
88,2007,0.022684815,3747,EARS-Net,3GCREC,High-income
88,2007,0,525,EARS-Net,CRKP,High-income
88,2007,0.013867488,649,EARS-Net,3GCRKP,High-income
88,2007,0.070987654,324,EARS-Net,CRPA,High-income
88,2008,0,3154,EARS-Net,CREC,High-income
88,2008,0.022580645,4030,EARS-Net,3GCREC,High-income
88,2008,0,639,EARS-Net,CRKP,High-income
88,2008,0.023030303,825,EARS-Net,3GCRKP,High-income
88,2008,0.039426523,279,EARS-Net,CRPA,High-income
88,2010,0.000258665,3866,EARS-Net,CREC,High-income
88,2010,0.029082774,4470,EARS-Net,3GCREC,High-income
88,2010,0.002824859,708,EARS-Net,CRKP,High-income
88,2010,0.023752969,842,EARS-Net,3GCRKP,High-income
88,2010,0.055248619,362,EARS-Net,CRPA,High-income
88,2011,0,5092,EARS-Net,CREC,High-income
88,2011,0.036456292,5102,EARS-Net,3GCREC,High-income
88,2011,0,941,EARS-Net,CRKP,High-income
88,2011,0.023329799,943,EARS-Net,3GCRKP,High-income
88,2011,0.069879518,415,EARS-Net,CRPA,High-income
88,2012,0.000180865,5529,EARS-Net,CREC,High-income
88,2012,0.044608994,5537,EARS-Net,3GCREC,High-income
88,2012,0.001023541,977,EARS-Net,CRKP,High-income
88,2012,0.028659161,977,EARS-Net,3GCRKP,High-income
88,2012,0.058823529,357,EARS-Net,CRPA,High-income
88,2013,0.055555556,72,EARS-Net,CRAB,High-income
88,2013,0.00027222,7347,EARS-Net,CREC,High-income
88,2013,0.05204461,7532,EARS-Net,3GCREC,High-income
88,2013,0,1269,EARS-Net,CRKP,High-income
88,2013,0.036153846,1300,EARS-Net,3GCRKP,High-income
88,2013,0.071566731,517,EARS-Net,CRPA,High-income
88,2014,0.038461538,52,EARS-Net,CRAB,High-income
88,2014,0,6298,EARS-Net,CREC,High-income
88,2014,0.055606477,6546,EARS-Net,3GCREC,High-income
88,2014,0,978,EARS-Net,CRKP,High-income
88,2014,0.045,1000,EARS-Net,3GCRKP,High-income
88,2014,0.071078431,408,EARS-Net,CRPA,High-income
88,2015,0.029411765,34,EARS-Net,CRAB,High-income
88,2015,0.000753721,5307,EARS-Net,CREC,High-income
88,2015,0.062385321,5995,EARS-Net,3GCREC,High-income
88,2015,0,900,EARS-Net,CRKP,High-income
88,2015,0.032967033,1001,EARS-Net,3GCRKP,High-income
88,2015,0.065326633,398,EARS-Net,CRPA,High-income
88,2016,0.011904762,84,EARS-Net,CRAB,High-income
88,2016,0.000866176,6927,EARS-Net,CREC,High-income
88,2016,0.082638689,6958,EARS-Net,3GCREC,High-income
88,2016,0.001306336,1531,EARS-Net,CRKP,High-income
88,2016,0.048796357,1537,EARS-Net,3GCRKP,High-income
88,2016,0.110169492,472,EARS-Net,CRPA,High-income
88,2017,0,54,EARS-Net,CRAB,High-income
88,2017,0.00017334,5769,EARS-Net,CREC,High-income
88,2017,0.07357513,5790,EARS-Net,3GCREC,High-income
88,2017,0.000968054,1033,EARS-Net,CRKP,High-income
88,2017,0.056092843,1034,EARS-Net,3GCRKP,High-income
88,2017,0.089686099,446,EARS-Net,CRPA,High-income
