year,year_5,3GCREC,3GCRKP,CRAB,CREC,CRKP,CRPA,IncomeGroup,source
2016,"(2014,2019]",0.160615491,0.467007237,0.519417476,0.000173611,0.051709402,0.191524042,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2016,"(2014,2019]",0.234449761,0.680232558,0.85,0.00973236,0.314371257,0.516129032,UM,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2016,"(2014,2019]",0.84,0.91,0.75,0.07,0.25,0.63,UM,Central Asian and Eastern European Surveillance of Antimicrobial Resistance (CAESAR)
2016,"(2014,2019]",0.35,0.9,0.97,0.02,0.4,0.47,UM,Central Asian and Eastern European Surveillance of Antimicrobial Resistance (CAESAR)
2016,"(2014,2019]",0.297330097,0.612903226,0.28440367,0,0.025287356,0.423076923,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2016,"(2014,2019]",0.125352113,0.228464419,0.433333333,0,0,0.195804196,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2016,"(2014,2019]",0.23,0.65,0.73,0,0.07,0.3,UM,"SA National Health Laboratory Services and SASCM Private Data, South Africa"
2016,"(2014,2019]",0.149705882,0.223613596,0.622641509,0.000588755,0.020870602,0.213776722,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2016,"(2014,2019]",0.082638689,0.048796357,0.011904762,0.000866176,0.001306336,0.110169492,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2016,"(2014,2019]",0.09,0.07,0.07,0,0.01,0.11,H,Central Asian and Eastern European Surveillance of Antimicrobial Resistance (CAESAR)
2016,"(2014,2019]",0.61,0.65,0.6,0.03,0.27,0.23,H,Taiwan National Institutes of Infectious Diseases and Vaccinology
2016,"(2014,2019]",0.4,0.5,NA,0.02,NA,NA,UM,Global Antimicrobial Resistance Surveillance System (GLASS)
2016,"(2014,2019]",0.31,0.76,0.71,0,0.19,NA,LM,Global Antimicrobial Resistance Surveillance System (GLASS)
2016,"(2014,2019]",0.52,0.68,0.93,0.05,0.41,0.48,UM,Central Asian and Eastern European Surveillance of Antimicrobial Resistance (CAESAR)
2016,"(2014,2019]",0.09237389,0.088656106,0.015410959,0.00030753,0.002704031,0.051233397,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2016,"(2014,2019]",0.15,0.12,0.3,0,0.03,0.1,H,Becton Dickinson
2016,"(2014,2019]",0.71,0.51,0.61,0.06,0.24,0.36,LM,Vietnam Resistance Project (VINARES)
2016,"(2014,2019]",NA,0.95,NA,NA,0,NA,LM,Global Antimicrobial Resistance Surveillance System (GLASS)
2017,"(2014,2019]",0.21,0.58,0.83,0,0.2,0.29,H,WHONET-Argentina Network and SIREVA II Argentina Network
2017,"(2014,2019]",0.11,0.09,0.05,0,0.01,0.08,H,Australian Group on Antimicrobial Resistance (AGAR)
2017,"(2014,2019]",0.096315071,0.085820896,0.066666667,0.000191314,0.009918846,0.139310345,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2017,"(2014,2019]",NA,0.45,NA,NA,0.19,NA,H,Global Antimicrobial Resistance Surveillance System (GLASS)
2017,"(2014,2019]",0.5,0.88,0.92,0.11,0.75,0.81,UM,Central Asian and European Surveillance of Antimicrobial Resistance (CAESAR)
2017,"(2014,2019]",0.097388699,0.193026152,0.06870229,0.000214041,0.011378003,0.082278481,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2017,"(2014,2019]",0.25,0.63,0.95,0.02,0.16,0.28,UM,Central Asian and European Surveillance of Antimicrobial Resistance (CAESAR)
2017,"(2014,2019]",0.412955466,0.763313609,0.804347826,0,0.124260355,0.253521127,UM,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2017,"(2014,2019]",0.015,0.33,0.561,0.542,0.09,0.207,UM,China Antimicrobial Resistance Surveillance System (CARSS)
2017,"(2014,2019]",0.164634146,0.417475728,0.961538462,0,0,0.306722689,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2017,"(2014,2019]",0.307692308,0.464788732,0.76,0.012820513,0.154929577,0.169811321,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2017,"(2014,2019]",0.142231947,0.531978932,0.127272727,0,0.003805899,0.148418491,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2017,"(2014,2019]",0.06901495,0.072888889,0,0.000195427,0.002531646,0.024793388,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2017,"(2014,2019]",NA,0.98,NA,NA,0.72,NA,LM,Global Antimicrobial Resistance Surveillance System (GLASS)
2017,"(2014,2019]",0.087563452,0.211180124,NA,0,0,0.090909091,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2017,"(2014,2019]",0.068542983,0.045698925,0.027027027,0,0.002638522,0.061007958,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2017,"(2014,2019]",0.102231875,0.288381743,0.061833689,0.000155727,0.006768792,0.139181287,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2017,"(2014,2019]",NA,NA,0.88,NA,NA,NA,LM,Central Asian and European Surveillance of Antimicrobial Resistance (CAESAR)
2017,"(2014,2019]",0.122813904,0.146081993,0.040740741,0.000130776,0.00466684,0.125792812,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2017,"(2014,2019]",0.182993197,0.691629956,0.947945205,0.015678255,0.647101981,0.393422655,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2017,"(2014,2019]",0.201166181,0.411255411,0.525139665,0.000503271,0.002936858,0.365620737,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2017,"(2014,2019]",0.061032864,NA,NA,NA,NA,NA,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2017,"(2014,2019]",0.77,0.68,0.77,0.18,0.59,0.3,LM,Indian Council of Medical Research
2017,"(2014,2019]",0.119833387,0.146443515,0.063492063,0.000320924,0.00209205,0.090277778,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2017,"(2014,2019]",0.294898968,0.545954438,0.786866359,0.002884615,0.296886864,0.19874477,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2017,"(2014,2019]",0.2,0.06,0.01,0,0,NA,H,Global Antimicrobial Resistance Surveillance System (GLASS)
2017,"(2014,2019]",0.33,0.26,0.8,0,0.01,NA,H,Global Antimicrobial Resistance Surveillance System (GLASS)
2017,"(2014,2019]",NA,0.97,0.89,NA,0,NA,LM,Central Asian and Eastern European Surveillance of Antimicrobial Resistance (CAESAR)
2017,"(2014,2019]",0.219512195,0.336206897,0.794117647,0,0.017241379,NA,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2017,"(2014,2019]",0.167840376,0.63190184,0.885057471,0,0.006153846,0.247191011,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2017,"(2014,2019]",0.096997691,0.272727273,NA,0,0,0.107142857,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2017,"(2014,2019]",0.72,0.82,0.49,0.01,0.04,NA,L,Global Antimicrobial Resistance Surveillance System (GLASS)
2017,"(2014,2019]",0.28,0.36,0.49,0.01,0.05,NA,UM,Global Antimicrobial Resistance Surveillance System (GLASS)
2017,"(2014,2019]",0.156050955,0.35042735,NA,0,0.102564103,0.108108108,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2017,"(2014,2019]",0.063656945,0.10910459,0.007692308,0.000133227,0.004511278,0.044836957,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2017,"(2014,2019]",0.77,0.88,NA,0.15,NA,NA,LM,Global Antimicrobial Resistance Surveillance System (GLASS)
2017,"(2014,2019]",0.058650241,0.057618438,0,0.000803643,0,0.034146341,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2017,"(2014,2019]",0.5,0.55,0.55,0.02,0.17,NA,H,Global Antimicrobial Resistance Surveillance System (GLASS)
2017,"(2014,2019]",0.86,0.84,0.63,0.1,0.43,NA,LM,Global Antimicrobial Resistance Surveillance System (GLASS)
2017,"(2014,2019]",0.49,0.65,0.43,0.05,0.17,NA,LM,Global Antimicrobial Resistance Surveillance System (GLASS)
2017,"(2014,2019]",0.166782973,0.630091438,0.674418605,0.00036483,0.063738157,0.24173028,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2017,"(2014,2019]",0.155876417,0.449143274,0.406976744,0.003289474,0.086397059,0.182716049,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2017,"(2014,2019]",0.187258687,0.625368732,0.873626374,0.003921569,0.224550898,0.633587786,UM,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2017,"(2014,2019]",NA,NA,NA,NA,NA,0.64,UM,Central Asian and Eastern European Surveillance of Antimicrobial Resistance (CAESAR)
2017,"(2014,2019]",0.49,0.53,0.78,0.03,0.26,NA,H,Global Antimicrobial Resistance Surveillance System (GLASS)
2017,"(2014,2019]",0.3,0.85,0.96,0.01,0.39,0.52,UM,Central Asian and European Surveillance of Antimicrobial Resistance (CAESAR)
2017,"(2014,2019]",0.309195402,0.631808279,0.316666667,0,0.044444444,0.47029703,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2017,"(2014,2019]",0.124738676,0.237179487,0.416666667,0,0,0.173913043,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2017,"(2014,2019]",0.12809026,0.212822208,0.663043478,0.000165948,0.02781457,0.183507549,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2017,"(2014,2019]",0.07357513,0.056092843,0,0.00017334,0.000968054,0.089686099,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2017,"(2014,2019]",NA,NA,NA,NA,NA,0.11,H,Central Asian and Eastern European Surveillance of Antimicrobial Resistance (CAESAR)
2017,"(2014,2019]",0.42,0.45,0.46,0.01,0.13,NA,UM,Global Antimicrobial Resistance Surveillance System (GLASS)
2017,"(2014,2019]",0.37,0.77,0.82,0.03,0.23,NA,LM,Global Antimicrobial Resistance Surveillance System (GLASS)
2017,"(2014,2019]",0.53,0.72,0.92,0.04,0.38,0.44,UM,Central Asian and European Surveillance of Antimicrobial Resistance (CAESAR)
2017,"(2014,2019]",NA,NA,0.47,NA,NA,NA,LM,Central Asian and European Surveillance of Antimicrobial Resistance (CAESAR)
2017,"(2014,2019]",0.48,0.33,0.46,0.02,0.13,NA,H,Global Antimicrobial Resistance Surveillance System (GLASS)
2017,"(2014,2019]",0.10256043,0.113613513,0.028132992,0.000232759,0.005877892,0.057061341,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2017,"(2014,2019]",NA,0.94,NA,NA,NA,NA,LM,Global Antimicrobial Resistance Surveillance System (GLASS)
2018,"(2014,2019]",0.2,0.56,0.76,0.01,0.21,NA,UM,Global Antimicrobial Resistance Surveillance System (GLASS)
2018,"(2014,2019]",0.102080395,0.083538084,0.043956044,0.000718907,0.010135135,0.127717391,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2018,"(2014,2019]",0.43,0.46,0.74,0.02,0.21,NA,H,Global Antimicrobial Resistance Surveillance System (GLASS)
2018,"(2014,2019]",0.55,0.87,0.96,0.07,0.78,0.74,UM,Central Asian and Eastern European Surveillance of Antimicrobial Resistance (CAESAR)
2018,"(2014,2019]",0.090223945,0.213903743,0.037878788,0.000646412,0.013903743,0.073921971,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2018,"(2014,2019]",0.2,0.71,0.94,0,0.21,0.34,UM,Central Asian and Eastern European Surveillance of Antimicrobial Resistance (CAESAR)
2018,"(2014,2019]",0.16,0.49,NA,0.01,0.24,NA,UM,Global Antimicrobial Resistance Surveillance System (GLASS)
2018,"(2014,2019]",0.386986301,0.777202073,0.745454545,0.01369863,0.212435233,0.255555556,UM,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2018,"(2014,2019]",0.56,0.53,0.23,0.06,0.05,NA,LM,Global Antimicrobial Resistance Surveillance System (GLASS)
2018,"(2014,2019]",0.53,0.324,0.561,0.015,0.101,0.193,UM,China Antimicrobial Resistance Surveillance System (CARSS)
2018,"(2014,2019]",0.148116438,0.443396226,0.95483871,0,0.021538462,0.27638191,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2018,"(2014,2019]",0.370860927,0.482758621,0.842105263,0.02,0.218390805,0.127272727,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2018,"(2014,2019]",0.152156001,0.500674764,0.197802198,0.000570776,0.002512563,0.179962894,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2018,"(2014,2019]",0.076557004,0.064710958,0.063829787,0,0.00541028,0.052132701,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2018,"(2014,2019]",0.91,0.97,0.76,0.38,0.76,NA,LM,Global Antimicrobial Resistance Surveillance System (GLASS)
2018,"(2014,2019]",0.097647059,0.13592233,NA,0,0.005586592,0.166666667,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2018,"(2014,2019]",NA,0.96,NA,NA,0.37,NA,L,Global Antimicrobial Resistance Surveillance System (GLASS)
2018,"(2014,2019]",0.076095618,0.044720497,NA,0.000197746,0.00617284,0.04859335,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2018,"(2014,2019]",0.095925163,0.307616222,0.065306122,0.00048391,0.005003336,0.159810127,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2018,"(2014,2019]",0.57,0.89,0.89,0.13,0.33,NA,UM,Central Asian and Eastern European Surveillance of Antimicrobial Resistance (CAESAR)
2018,"(2014,2019]",0.121970076,0.12937327,0.043643264,0.000182174,0.004284274,0.120670391,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2018,"(2014,2019]",0.193292683,0.707333333,0.923988154,0.010365854,0.638851802,0.375,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2018,"(2014,2019]",0.226160338,0.402122642,0.551820728,0,0.00241838,0.372986369,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2018,"(2014,2019]",0.080808081,NA,NA,NA,NA,NA,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2018,"(2014,2019]",0.88,0.91,0.69,0.42,0.72,NA,LM,Global Antimicrobial Resistance Surveillance System (GLASS)
2018,"(2014,2019]",0.73,0.73,0.47,0.08,0.12,NA,LM,Global Antimicrobial Resistance Surveillance System (GLASS)
2018,"(2014,2019]",0.66,0.73,0.85,0.36,0.45,NA,UM,Global Antimicrobial Resistance Surveillance System (GLASS)
2018,"(2014,2019]",0.128822984,0.144927536,0.016666667,0,0.006224066,0.065934066,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2018,"(2014,2019]",0.286962407,0.535836763,0.792480116,0.003688843,0.267844523,0.157929662,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2018,"(2014,2019]",0.2,0.06,0.01,0,0,NA,H,Global Antimicrobial Resistance Surveillance System (GLASS)
2018,"(2014,2019]",0.61,0.73,0.85,0,0.16,NA,UM,Global Antimicrobial Resistance Surveillance System (GLASS)
2018,"(2014,2019]",0.4,0.28,0.79,0,0.02,NA,H,Global Antimicrobial Resistance Surveillance System (GLASS)
2018,"(2014,2019]",NA,0.98,0.87,NA,0.02,NA,UM,Global Antimicrobial Resistance Surveillance System (GLASS)
2018,"(2014,2019]",0.46,0.31,NA,0.02,NA,NA,LM,Global Antimicrobial Resistance Surveillance System (GLASS)
2018,"(2014,2019]",0.204022989,0.37745098,0.784313725,0,0.004901961,0.282051282,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2018,"(2014,2019]",0.52,0.52,0.71,0.05,0.08,NA,UM,Global Antimicrobial Resistance Surveillance System (GLASS)
2018,"(2014,2019]",0.153291253,0.557951482,0.897727273,0,0.002695418,0.217821782,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2018,"(2014,2019]",0.125,0.294117647,NA,0,0,0.111111111,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2018,"(2014,2019]",0.79,0.95,NA,0.04,0.28,NA,UM,Central Asian and Eastern European Surveillance of Antimicrobial Resistance (CAESAR)
2018,"(2014,2019]",NA,0.79,NA,NA,0,NA,L,Global Antimicrobial Resistance Surveillance System (GLASS)
2018,"(2014,2019]",0.29,0.36,0.5,0.01,0.04,NA,UM,Global Antimicrobial Resistance Surveillance System (GLASS)
2018,"(2014,2019]",0.32,0.81,NA,NA,NA,NA,L,Global Antimicrobial Resistance Surveillance System (GLASS)
2018,"(2014,2019]",0.153614458,0.532846715,NA,0,0.154411765,NA,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2018,"(2014,2019]",0.85,NA,NA,0.19,NA,NA,LM,Global Antimicrobial Resistance Surveillance System (GLASS)
2018,"(2014,2019]",0.67,0.76,0.33,0.15,0.27,NA,L,Global Antimicrobial Resistance Surveillance System (GLASS)
2018,"(2014,2019]",0.073155985,0.107236842,0.047297297,0.00012089,0.004605263,0.050931677,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2018,"(2014,2019]",0.77,0.86,NA,NA,0.43,NA,LM,Global Antimicrobial Resistance Surveillance System (GLASS)
2018,"(2014,2019]",0.067543181,0.074626866,0,0.000257798,0.001358696,0.048,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2018,"(2014,2019]",0.54,0.61,0.63,0.01,0.28,NA,H,Global Antimicrobial Resistance Surveillance System (GLASS)
2018,"(2014,2019]",0.85,0.93,0.34,0.18,0.56,NA,LM,Global Antimicrobial Resistance Surveillance System (GLASS)
2018,"(2014,2019]",0.44,0.56,0.38,0.04,0.19,NA,LM,Global Antimicrobial Resistance Surveillance System (GLASS)
2018,"(2014,2019]",0.175954198,0.646431501,0.672661871,0.0012,0.08114962,0.331550802,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2018,"(2014,2019]",0.147083829,0.499806126,0.307086614,0.005347594,0.117050332,0.157039711,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2018,"(2014,2019]",0.201834862,0.613995485,0.853211009,0,0.29478458,0.551282051,UM,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2018,"(2014,2019]",0.66,0.88,0.9,0,0.56,0.57,UM,Central Asian and Eastern European Surveillance of Antimicrobial Resistance (CAESAR)
2018,"(2014,2019]",0.55,0.7,0.88,0.03,0.39,NA,H,Global Antimicrobial Resistance Surveillance System (GLASS)
2018,"(2014,2019]",0.28,0.86,0.96,0.01,0.41,0.58,UM,Central Asian and Eastern European Surveillance of Antimicrobial Resistance (CAESAR)
2018,"(2014,2019]",0.301130524,0.559356137,0.439716312,0,0.034836066,0.439516129,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2018,"(2014,2019]",0.113309353,0.148788927,0.179487179,0,0.006920415,0.149425287,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2018,"(2014,2019]",0.3,0.75,0.79,0.01,0.11,NA,UM,Global Antimicrobial Resistance Surveillance System (GLASS)
2018,"(2014,2019]",0.137574151,0.254764293,0.543209877,0.000378597,0.038095238,0.185714286,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2018,"(2014,2019]",0.64,0.81,NA,0.03,0.07,NA,LM,Global Antimicrobial Resistance Surveillance System (GLASS)
2018,"(2014,2019]",0.083302412,0.055096419,0.037037037,0.000185598,0.001838235,0.04368932,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2018,"(2014,2019]",0.1,0.09,0.04,0,0.01,0.12,H,Central Asian and Eastern European Surveillance of Antimicrobial Resistance (CAESAR)
2018,"(2014,2019]",0.37,0.32,0.5,0.01,0.1,NA,UM,Global Antimicrobial Resistance Surveillance System (GLASS)
2018,"(2014,2019]",0.36,0.66,0.83,0.01,0.21,NA,LM,Global Antimicrobial Resistance Surveillance System (GLASS)
2018,"(2014,2019]",0.53,0.72,0.92,0.05,0.41,0.41,UM,Central Asian and Eastern European Surveillance of Antimicrobial Resistance (CAESAR)
2018,"(2014,2019]",NA,0.88,NA,NA,0.46,NA,LM,Central Asian and Eastern European Surveillance of Antimicrobial Resistance (CAESAR)
2018,"(2014,2019]",0.48,0.35,0.47,0.02,0.13,NA,H,Global Antimicrobial Resistance Surveillance System (GLASS)
2018,"(2014,2019]",0.10966977,0.129897703,0.018207283,0.00041628,0.006974249,0.059679767,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2019,"(2014,2019]",0.18,0.56,0.69,0.01,0.19,NA,UM,Global Antimicrobial Resistance Surveillance System (GLASS)
2019,"(2014,2019]",0.13,0.1,0.03,0,0.01,NA,H,Global Antimicrobial Resistance Surveillance System (GLASS)
2019,"(2014,2019]",0.093187029,0.10331825,0.074074074,0,0.012345679,0.133587786,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2019,"(2014,2019]",0.54,0.54,0.67,0.03,0.29,NA,H,Global Antimicrobial Resistance Surveillance System (GLASS)
2019,"(2014,2019]",0.87,NA,NA,0.26,NA,NA,LM,Global Antimicrobial Resistance Surveillance System (GLASS)
2019,"(2014,2019]",0.45,NA,0.96,0.06,0.77,0.87,UM,Central Asian and Eastern European Surveillance of Antimicrobial Resistance (CAESAR)
2019,"(2014,2019]",0.0998222,0.194993412,0,0.000509424,0.010568032,0.106818182,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2019,"(2014,2019]",0.59,0.51,NA,0.26,NA,NA,LM,Global Antimicrobial Resistance Surveillance System (GLASS)
2019,"(2014,2019]",0.2,0.79,0.97,0,0.42,0.48,UM,Central Asian and Eastern European Surveillance of Antimicrobial Resistance (CAESAR)
2019,"(2014,2019]",0.28,0.54,0.67,0.01,0.21,NA,UM,Global Antimicrobial Resistance Surveillance System (GLASS)
2019,"(2014,2019]",0.18,0.16,0.74,0.01,0.05,NA,H,Global Antimicrobial Resistance Surveillance System (GLASS)
2019,"(2014,2019]",0.386363636,0.756554307,0.71969697,0,0.269662921,0.252336449,UM,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2019,"(2014,2019]",0.72,NA,0.27,0.05,NA,NA,LM,Global Antimicrobial Resistance Surveillance System (GLASS)
2019,"(2014,2019]",0.519,0.319,0.56,0.017,0.109,0.191,UM,China Antimicrobial Resistance Surveillance System (CARSS)
2019,"(2014,2019]",0.159447005,0.529968454,0.923076923,0.001834862,0.12,0.262295082,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2019,"(2014,2019]",0.206521739,0.483333333,0.875,0,0.133333333,0.212121212,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2019,"(2014,2019]",0.159122856,0.50671785,0.305263158,0,0.00608828,0.144537815,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2019,"(2014,2019]",0.075427225,0.06650641,0,0.000717231,0.002949853,0.032586558,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2019,"(2014,2019]",0.83,0.96,0.75,0.37,0.75,NA,LM,Global Antimicrobial Resistance Surveillance System (GLASS)
2019,"(2014,2019]",0.115384615,0.106145251,NA,0,0,0.057971014,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2019,"(2014,2019]",NA,0.98,NA,NA,0.19,NA,L,Global Antimicrobial Resistance Surveillance System (GLASS)
2019,"(2014,2019]",0.078514687,0.063364055,0,0.000187582,0.003529412,0.062770563,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2019,"(2014,2019]",0.088486059,0.301788618,0.090349076,0.000474834,0.00999001,0.12716763,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2019,"(2014,2019]",0.56,0.78,0.81,0.08,0.37,0.57,UM,Central Asian and Eastern European Surveillance of Antimicrobial Resistance (CAESAR)
2019,"(2014,2019]",0.115064281,0.122271668,0.021645022,0.000128254,0.009325986,0.128557875,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2019,"(2014,2019]",0.189473684,0.664516129,0.923469388,0.009852217,0.583333333,0.489361702,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2019,"(2014,2019]",0.205967675,0.366630077,0.509569378,0,0.008988764,0.33182333,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2019,"(2014,2019]",0.070038911,NA,NA,NA,NA,NA,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2019,"(2014,2019]",0.83,0.9,0.71,0.41,0.65,NA,LM,Global Antimicrobial Resistance Surveillance System (GLASS)
2019,"(2014,2019]",0.71,0.76,0.53,0.05,0.17,NA,UM,Global Antimicrobial Resistance Surveillance System (GLASS)
2019,"(2014,2019]",0.72,0.7,0.81,0.19,0.43,NA,UM,Global Antimicrobial Resistance Surveillance System (GLASS)
2019,"(2014,2019]",0.120705664,0.176470588,0.015873016,0,0.009487666,0.065454545,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2019,"(2014,2019]",0.308653376,0.575918951,0.792821159,0.003804284,0.284778157,0.137322088,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2019,"(2014,2019]",0.21,0.06,0.01,0,0,NA,H,Global Antimicrobial Resistance Surveillance System (GLASS)
2019,"(2014,2019]",0.66,0.74,0.9,0.05,0.17,NA,UM,Global Antimicrobial Resistance Surveillance System (GLASS)
2019,"(2014,2019]",0.38,0.25,0.77,0,0.01,NA,H,Global Antimicrobial Resistance Surveillance System (GLASS)
2019,"(2014,2019]",NA,0.85,0.93,NA,0.02,NA,UM,Global Antimicrobial Resistance Surveillance System (GLASS)
2019,"(2014,2019]",0.53,0.33,NA,0.02,NA,NA,LM,Global Antimicrobial Resistance Surveillance System (GLASS)
2019,"(2014,2019]",0.196832579,0.368686869,0.847826087,0,0,0.326530612,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2019,"(2014,2019]",0.56,0.6,0.7,0.05,0.2,NA,UM,Global Antimicrobial Resistance Surveillance System (GLASS)
2019,"(2014,2019]",NA,0.96,NA,NA,0.4,NA,UM,Global Antimicrobial Resistance Surveillance System (GLASS)
2019,"(2014,2019]",0.13869258,0.55,0.851851852,0.001782531,0.034246575,0.163461538,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2019,"(2014,2019]",0.12601626,0.252427184,NA,0.006097561,0.009708738,0.096774194,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2019,"(2014,2019]",0.66,0.94,0.89,0.01,0.11,NA,UM,Global Antimicrobial Resistance Surveillance System (GLASS)
2019,"(2014,2019]",0.41,0.64,NA,0.03,0,NA,L,Global Antimicrobial Resistance Surveillance System (GLASS)
2019,"(2014,2019]",0.28,0.34,0.47,0.01,0.05,NA,UM,Global Antimicrobial Resistance Surveillance System (GLASS)
2019,"(2014,2019]",0.4,NA,NA,NA,NA,NA,L,Global Antimicrobial Resistance Surveillance System (GLASS)
2019,"(2014,2019]",0.174698795,0.372093023,NA,0,0.07751938,0.076923077,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2019,"(2014,2019]",NA,0.81,NA,NA,0.47,NA,LM,Global Antimicrobial Resistance Surveillance System (GLASS)
2019,"(2014,2019]",NA,NA,0.97,NA,NA,NA,UM,Central Asian and Eastern European Surveillance of Antimicrobial Resistance (CAESAR)
2019,"(2014,2019]",0.72,0.67,0.32,0.2,0.22,NA,LM,Global Antimicrobial Resistance Surveillance System (GLASS)
2019,"(2014,2019]",0.73,0.91,0.27,0.05,0.23,NA,LM,Global Antimicrobial Resistance Surveillance System (GLASS)
2019,"(2014,2019]",0.075205479,0.09623431,0.008064516,0,0.00209351,0.051319648,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2019,"(2014,2019]",0.061840491,0.076923077,NA,0.00049505,0.002421308,0.074324324,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2019,"(2014,2019]",0.52,0.54,0.58,0.05,0.29,NA,H,Global Antimicrobial Resistance Surveillance System (GLASS)
2019,"(2014,2019]",0.89,0.87,0.69,0.21,0.62,NA,LM,Global Antimicrobial Resistance Surveillance System (GLASS)
